file_suffix,pesq_noisy,pesq_enhanced,pesq_gain,stoi_noisy,stoi_enhanced,stoi_gain,pesq_mean,stoi_mean
0_0.wav,2.9689652919769287,3.1315696239471436,0.16260433197021484,0.8986059598192546,0.8999619769720337,0.0013560171527791098,,
0_1.wav,2.972658157348633,2.1734776496887207,-0.7991805076599121,0.9697151143766671,0.9461857043780574,-0.02352940999860975,,
0_10.wav,1.411037802696228,1.5150662660598755,0.10402846336364746,0.9443043186403424,0.9115847859341961,-0.03271953270614625,,
0_11.wav,1.3234398365020752,1.4489879608154297,0.1255481243133545,0.905732114308387,0.8790752105205842,-0.02665690378780272,,
0_12.wav,3.606161594390869,1.9729909896850586,-1.6331706047058105,0.993187931607051,0.9450305492279653,-0.048157382379085734,,
0_13.wav,3.4196715354919434,1.9470058679580688,-1.4726656675338745,0.9854042912445142,0.939850223758386,-0.045554067486128225,,
0_14.wav,2.685001850128174,2.018831729888916,-0.6661701202392578,0.9904544038602712,0.957588224688334,-0.03286617917193713,,
0_15.wav,2.2617030143737793,1.8699424266815186,-0.39176058769226074,0.9720493885410848,0.9387921483957764,-0.0332572401453084,,
0_16.wav,2.8674323558807373,2.2873337268829346,-0.5800986289978027,0.9580985906653031,0.9202641864931653,-0.03783440417213779,,
0_17.wav,2.7809650897979736,2.2754950523376465,-0.5054700374603271,0.980685316551869,0.945584002938603,-0.03510131361326596,,
0_18.wav,1.6719365119934082,1.900125503540039,0.22818899154663086,0.9690527843832989,0.9410043395812191,-0.028048444802079797,,
0_19.wav,1.3358999490737915,1.7161610126495361,0.38026106357574463,0.9046110423203456,0.8994961874535096,-0.005114854866836049,,
0_2.wav,2.7247061729431152,2.1137301921844482,-0.610975980758667,0.9568341131080571,0.9277130975608571,-0.029121015547200035,,
0_20.wav,3.8988802433013916,2.541811227798462,-1.3570690155029297,0.9962025822797612,0.961665922288008,-0.03453665999175326,,
0_21.wav,2.885354518890381,2.796968698501587,-0.08838582038879395,0.9741109419152193,0.9696381390879399,-0.004472802827279354,,
0_22.wav,2.8879590034484863,2.3942456245422363,-0.49371337890625,0.986727886775869,0.9429110190848552,-0.04381686769101378,,
0_23.wav,1.3460426330566406,1.509071946144104,0.16302931308746338,0.7976346408239939,0.8085867099566335,0.010952069132639575,,
0_24.wav,1.7304761409759521,1.9429752826690674,0.21249914169311523,0.9727871050356187,0.9534633027200444,-0.01932380231557429,,
0_25.wav,1.9559115171432495,2.081155776977539,0.12524425983428955,0.9901391045011246,0.9618615235474715,-0.02827758095365318,,
0_26.wav,1.4305663108825684,2.3715317249298096,0.9409654140472412,0.7931035456439519,0.826528992628413,0.03342544698446104,,
0_27.wav,1.1046406030654907,1.2156717777252197,0.111031174659729,0.7706217381673602,0.8161640435732634,0.045542305405903205,,
0_28.wav,2.7095131874084473,3.006377935409546,0.29686474800109863,0.8460836610721362,0.8111748597588473,-0.034908801313288884,,
0_29.wav,1.5298025608062744,1.724480152130127,0.19467759132385254,0.8642265864065575,0.8654577145489534,0.0012311281423958986,,
0_3.wav,1.281879186630249,1.4231103658676147,0.14123117923736572,0.8233541792829748,0.8132279846350149,-0.01012619464795994,,
0_30.wav,1.486221194267273,1.7041807174682617,0.21795952320098877,0.9695941168872666,0.9530335149477616,-0.016560601939505037,,
0_31.wav,1.1281180381774902,1.2962172031402588,0.16809916496276855,0.8174167642348725,0.8350560127747635,0.01763924853989096,,
