file_suffix,pesq_noisy,pesq_enhanced,pesq_gain,stoi_noisy,stoi_enhanced,stoi_gain,pesq_mean,stoi_mean
0_0.wav,2.9689652919769287,2.9224143028259277,-0.04655098915100098,0.8986059598192546,0.8951846015322927,-0.003421358286961884,,
0_1.wav,2.972658157348633,2.247582197189331,-0.7250759601593018,0.9697151143766671,0.9486733417184237,-0.021041772658243474,,
0_10.wav,1.411037802696228,1.6348745822906494,0.2238367795944214,0.9443043186403424,0.9155020027344957,-0.028802315905846698,,
0_11.wav,1.3234398365020752,1.4695539474487305,0.14611411094665527,0.905732114308387,0.8849659328728985,-0.020766181435488473,,
0_12.wav,3.606161594390869,2.052516222000122,-1.553645372390747,0.993187931607051,0.947140390039138,-0.04604754156791302,,
0_13.wav,3.4196715354919434,2.030089855194092,-1.3895816802978516,0.9854042912445142,0.942804013110873,-0.0426002781336412,,
0_14.wav,2.685001850128174,2.120915174484253,-0.5640866756439209,0.9904544038602712,0.9675126688196062,-0.02294173504066499,,
0_15.wav,2.2617030143737793,1.976058006286621,-0.2856450080871582,0.9720493885410848,0.9419044408874904,-0.030144947653594434,,
0_16.wav,2.8674323558807373,2.3779115676879883,-0.489520788192749,0.9580985906653031,0.9237919652511878,-0.03430662541411533,,
0_17.wav,2.7809650897979736,2.1470272541046143,-0.6339378356933594,0.980685316551869,0.9458270474848738,-0.034858269066995184,,
0_18.wav,1.6719365119934082,1.8653311729431152,0.19339466094970703,0.9690527843832989,0.9493449821527445,-0.01970780223055435,,
0_19.wav,1.3358999490737915,1.7853307723999023,0.44943082332611084,0.9046110423203456,0.8995376242116823,-0.005073418108663352,,
0_2.wav,2.7247061729431152,1.9731509685516357,-0.7515552043914795,0.9568341131080571,0.934328339911907,-0.022505773196150103,,
0_20.wav,3.8988802433013916,2.520681381225586,-1.3781988620758057,0.9962025822797612,0.9592450436769068,-0.036957538602854445,,
0_21.wav,2.885354518890381,2.976215124130249,0.09086060523986816,0.9741109419152193,0.9754451362364117,0.0013341943211924168,,
0_22.wav,2.8879590034484863,2.4106173515319824,-0.4773416519165039,0.986727886775869,0.9440531079108945,-0.042674778864974505,,
0_23.wav,1.3460426330566406,1.4714311361312866,0.125388503074646,0.7976346408239939,0.7996940962260828,0.00205945540208885,,
0_24.wav,1.7304761409759521,2.0469045639038086,0.31642842292785645,0.9727871050356187,0.9581691712121759,-0.014617933823442786,,
0_25.wav,1.9559115171432495,2.1164357662200928,0.16052424907684326,0.9901391045011246,0.9596871062916136,-0.030451998209511055,,
0_26.wav,1.4305663108825684,2.0110435485839844,0.580477237701416,0.7931035456439519,0.8172669695833648,0.024163423939412843,,
0_27.wav,1.1046406030654907,1.274575114250183,0.16993451118469238,0.7706217381673602,0.8073877174875164,0.03676597932015613,,
