file_suffix,pesq_noisy,pesq_enhanced,stoi_noisy,stoi_enhanced
1_2.wav,2.132110118865967,2.7281625270843506,0.7624994225692078,0.7348122810652734
1_20.wav,2.972163200378418,2.4756345748901367,0.9746681587990682,0.9404376124849575
1_21.wav,3.2310609817504883,2.5985543727874756,0.9398399297567946,0.8938412632913797
1_22.wav,2.146944284439087,2.0838353633880615,0.8000917231921392,0.835788536536105
1_23.wav,2.210794687271118,2.942770004272461,0.9330826928810462,0.9089899505260781
1_24.wav,3.0282909870147705,2.4579925537109375,0.9920579520058671,0.9658222786751891
1_25.wav,2.351158380508423,2.44937801361084,0.9805581924737157,0.9525056727474563
1_26.wav,1.828848958015442,2.1246299743652344,0.9844624066405708,0.9703223969127479
1_27.wav,1.3221652507781982,1.7924253940582275,0.9413297736789914,0.9529826668370708
1_28.wav,2.294731855392456,2.2325069904327393,0.9293677081161665,0.9112070963529765
1_29.wav,3.0439488887786865,2.366377353668213,0.9615249804728648,0.937247356689745
1_3.wav,2.4786479473114014,2.036982297897339,0.9909116419604849,0.9835891898737327
1_30.wav,2.7847278118133545,2.318502187728882,0.9521129585851787,0.9176183925144877
1_31.wav,2.089484930038452,2.6083984375,0.942431083933792,0.9141854739779971
1_4.wav,2.2707042694091797,1.9082798957824707,0.9037568058338997,0.8984859701673916
1_5.wav,2.918290376663208,2.55680775642395,0.9971017413815861,0.9708137721455591
1_6.wav,1.6031649112701416,2.1681880950927734,0.852976936117176,0.8370188369504991
1_7.wav,1.1034711599349976,1.6601898670196533,0.7926028006770791,0.8237929714163559
1_8.wav,3.7298810482025146,3.0573458671569824,0.9639703207864878,0.9217263513246059
1_9.wav,1.9599908590316772,2.427701950073242,0.8253086005603071,0.8611080348975482
2_0.wav,2.33646821975708,2.169466733932495,0.9710630946068333,0.9349463845319164
2_1.wav,2.1457526683807373,1.8208355903625488,0.9075553697436117,0.8791948805409935
2_10.wav,2.8695523738861084,2.4521729946136475,0.941187473396196,0.8890777856437957
2_11.wav,1.6532723903656006,2.0368449687957764,0.9731051068573027,0.9677264260606381
2_12.wav,2.506535530090332,2.216186285018921,0.9371777211585919,0.9051860913032338
2_13.wav,1.4228131771087646,1.9201563596725464,0.8422165135138346,0.8579277869076095
2_14.wav,1.8128337860107422,2.1196515560150146,0.8932305186978318,0.8811492694490977
2_15.wav,1.174637794494629,1.8053863048553467,0.8724825028304475,0.8827020615026019
2_16.wav,3.821289539337158,2.549253225326538,0.9966638207540461,0.9607347759024948
2_17.wav,3.100066661834717,2.4076356887817383,0.9785355327804893,0.9470055382590128
2_18.wav,3.117130994796753,2.738176107406616,0.9452931448291034,0.923187700240501
2_19.wav,2.1704633235931396,2.3448526859283447,0.8976583904367027,0.8798218736512878
2_2.wav,1.6290106773376465,1.6698788404464722,0.851298017397406,0.8420032608461103
2_20.wav,2.043358325958252,2.219616413116455,0.8947187826206557,0.8748270790193052
2_21.wav,2.000682830810547,1.9317796230316162,0.9810898642095649,0.9634073421634957
2_22.wav,1.4489099979400635,1.7828764915466309,0.9176676997177846,0.9234083438882301
2_23.wav,1.4024702310562134,1.5785048007965088,0.8426835833432856,0.8456317337851949
2_24.wav,2.3727312088012695,2.456946849822998,0.9134373689848146,0.8768590131228309
2_25.wav,1.8292059898376465,1.8671205043792725,0.9324114378618841,0.9008261983940249
2_26.wav,1.1315966844558716,1.626133680343628,0.8459159133049252,0.8521338893733919
2_27.wav,1.1358915567398071,1.2530561685562134,0.7890523653001829,0.8002866646071461
2_28.wav,2.9213147163391113,2.473496198654175,0.9992189592904657,0.9775871211730355
2_29.wav,2.226351022720337,2.1810708045959473,0.9227900049087677,0.8923771198570299
2_3.wav,1.1545881032943726,1.4419536590576172,0.7465889827281275,0.7978236144472073
2_30.wav,3.385274887084961,2.4399657249450684,0.9798682566721313,0.9482958741274005
2_31.wav,2.140460729598999,2.142775058746338,0.8770542254249274,0.8862561906402511
2_4.wav,2.3978312015533447,2.6622726917266846,0.9968238915781668,0.9864536234478501
2_5.wav,2.2134993076324463,2.234776258468628,0.9219229179462076,0.8992113733219229
2_6.wav,1.4778684377670288,1.7402441501617432,0.9674761545627436,0.94838367445637
2_7.wav,1.1904157400131226,1.3561596870422363,0.826777937844439,0.8487641956386482
2_8.wav,3.1464951038360596,2.8365232944488525,0.9006347449727488,0.862538903590133
2_9.wav,3.484062671661377,2.3410089015960693,0.9987413665879514,0.9686102034478995
3_0.wav,2.770890235900879,2.862316846847534,0.9929067644328553,0.970391300715771
3_1.wav,2.3196253776550293,2.696216106414795,0.8998338204906459,0.859194740138593
3_10.wav,1.7736196517944336,2.157804489135742,0.9041798213369432,0.8813851804114594
3_11.wav,1.2153208255767822,1.2935916185379028,0.6851687562287178,0.7339123855652345
3_12.wav,2.571404218673706,2.8388233184814453,0.918991996709427,0.8947864977698571
3_13.wav,2.1668710708618164,2.2840404510498047,0.9462634567412191,0.9144631435998782
3_14.wav,1.6267993450164795,2.0553808212280273,0.9248914880527743,0.9160813774306553
3_15.wav,1.2443501949310303,1.6080964803695679,0.8599170904251571,0.8670167025957969
3_16.wav,3.3689541816711426,2.362623691558838,0.97932366131378,0.9502245276656516
3_17.wav,2.751375198364258,2.468496322631836,0.8991533543830792,0.8787286061710236
3_18.wav,2.6422479152679443,3.0387015342712402,0.9154666488315033,0.8945132834026972
3_19.wav,1.3338615894317627,2.336251735687256,0.9425475938485988,0.9067792727139363
3_2.wav,1.6022034883499146,1.945199966430664,0.938739532719004,0.9324316697034261
3_20.wav,3.147055149078369,1.9983733892440796,0.9508596932508948,0.9228313817155637
3_21.wav,2.03337025642395,2.343126058578491,0.9100715747991948,0.8967965080577073
3_22.wav,1.6964685916900635,1.9284083843231201,0.8429108864284627,0.8376562918982596
3_23.wav,1.3465346097946167,1.7716121673583984,0.891929079184551,0.8993966773351652
3_24.wav,3.7138168811798096,2.684645891189575,0.9950677064746474,0.9626770633262721
3_25.wav,1.93802809715271,2.3324882984161377,0.9833095178283848,0.9679639241908073
3_26.wav,2.822706699371338,2.1749119758605957,0.972686089857039,0.9412235048396639
3_27.wav,1.7441835403442383,2.434736967086792,0.9709687944064295,0.955469924318706
3_28.wav,2.466813087463379,2.077037811279297,0.9642811635565125,0.9331515016354728
3_29.wav,1.9582586288452148,2.1550981998443604,0.8534097623553022,0.8313926606312636
3_3.wav,1.475129246711731,2.0792994499206543,0.9148974161170473,0.9066200519180274
3_30.wav,1.2820191383361816,1.7543325424194336,0.8617867063224577,0.8780201016633385
3_31.wav,1.2102984189987183,1.400695562362671,0.7729286451284094,0.8054794761470276
3_4.wav,3.5384814739227295,2.3736422061920166,0.963601788781481,0.8963285050045925
3_5.wav,3.3711764812469482,2.9846549034118652,0.9813295198871874,0.953096655565602
3_6.wav,3.401081085205078,2.6590301990509033,0.9501458256873668,0.9228487025805293
3_7.wav,1.818733811378479,2.256328821182251,0.9209001507051577,0.915151090344258
3_8.wav,2.3344357013702393,2.0583293437957764,0.9486082481682245,0.9208951888326881
3_9.wav,1.4080424308776855,1.5940011739730835,0.9211394406057698,0.9238019159560994
4_0.wav,2.6358227729797363,2.9999513626098633,0.9379796921851475,0.9177970442570428
4_1.wav,1.511590838432312,1.9565579891204834,0.7732048236156559,0.7580557802296078
4_10.wav,1.7443411350250244,2.000537157058716,0.9055100877593996,0.8818789105013909
4_11.wav,1.8991594314575195,2.543431043624878,0.8611637618825349,0.8509280306593959
4_12.wav,3.8972105979919434,2.666621208190918,0.9831897653508948,0.9387704786420412
4_13.wav,3.3320915699005127,2.578632354736328,0.9997871507194707,0.9844916944872599
4_14.wav,3.3439674377441406,2.3031415939331055,0.9776804622612515,0.9684079247120826
4_15.wav,1.6113516092300415,2.0396218299865723,0.9867112474191537,0.9740007557544961
4_16.wav,1.8769845962524414,2.52048659324646,0.9608990462461067,0.9554891871678368
4_17.wav,1.6511366367340088,1.8934266567230225,0.8597041566017789,0.8608039362335589
4_18.wav,1.30409574508667,1.6345412731170654,0.8911701988384512,0.8848221541507704
4_19.wav,1.148175835609436,1.4456579685211182,0.7481929128090024,0.8004075150563252
4_2.wav,1.6868411302566528,2.1436357498168945,0.9219163443135492,0.8997739153538954
4_20.wav,2.37339186668396,2.2006802558898926,0.9046165595858664,0.8944932719649435
4_21.wav,2.138362407684326,1.9231241941452026,0.9708534654614808,0.9544649528548436
4_22.wav,1.6528196334838867,2.214984178543091,0.9746690272218003,0.9288058948335209
4_23.wav,1.1855179071426392,1.7527120113372803,0.7875793253252433,0.83778151837986
4_24.wav,3.567521333694458,2.4152817726135254,0.9943595314640759,0.9525007478285776
4_25.wav,1.4539241790771484,2.165268659591675,0.9417292364131523,0.9217946870116547
4_26.wav,2.867032766342163,2.5984370708465576,0.9411254310938377,0.9244271421154908
4_27.wav,1.8824098110198975,2.0084407329559326,0.9057817935538535,0.8782979772822965
4_28.wav,2.3171327114105225,2.4864604473114014,0.9702567787230456,0.9649607740696869
4_29.wav,2.780764579772949,2.2520101070404053,0.9976177117662998,0.9779833073179337
4_3.wav,1.4760280847549438,2.255798578262329,0.7688693200936884,0.7695437460635269
4_30.wav,1.7050135135650635,2.4556570053100586,0.986295816396115,0.9624336870343202
4_31.wav,1.2946240901947021,1.7740299701690674,0.737880333911088,0.754151741272799
4_4.wav,3.6308395862579346,2.8353233337402344,0.9998044647857827,0.9754025781716454
4_5.wav,2.7876181602478027,2.764984369277954,0.8609827159306026,0.8513398948573162
4_6.wav,2.7062432765960693,3.1747875213623047,0.831805330677904,0.8337476019674284
4_7.wav,2.20294451713562,2.1694774627685547,0.8846954672587661,0.8771156909171127
4_8.wav,2.595032215118408,2.8050482273101807,0.9485720172882034,0.957665908585871
4_9.wav,2.4813132286071777,2.199181079864502,0.9539849419403625,0.9366872189255283
